,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Total_Stops,Price,Duration_Hours,Duration_Min,Day_Of_Journey,Month_Of_Journey,Dep_hour,Dep_min,Arrival_hour,Arrival_min
7780,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11717,10,15,12,3,21,25,7,40
7781,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14781,13,20,18,5,20,0,9,20
7782,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7229,2,45,3,5,6,0,8,45
7783,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3898,2,45,1,6,20,55,23,40
7784,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14714,13,45,3,6,22,50,12,35
7785,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7005,9,20,27,5,11,40,21,0
7786,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3597,2,20,15,6,14,45,17,5
7787,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4413,2,40,18,3,6,55,9,35
7788,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15353,8,55,6,3,10,20,19,15
7789,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3943,2,50,1,5,10,10,13,0
7790,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6297,2,15,15,3,13,20,15,35
7791,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6144,2,55,9,3,20,0,22,55
7792,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,12257,24,30,21,5,18,45,19,15
7793,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,15129,23,10,21,5,13,25,12,35
7794,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,10368,22,55,24,6,5,30,4,25
7795,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,13029,9,20,9,5,9,40,19,0
7796,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,9416,23,10,6,6,12,0,11,10
7797,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6934,3,5,3,6,18,5,21,10
7798,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,11467,18,0,21,5,20,25,14,25
7799,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6795,10,15,3,6,15,15,1,30
7800,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5198,2,35,27,3,15,20,17,55
7801,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14053,25,25,9,3,17,25,18,50
7802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,7927,16,15,1,4,7,10,23,25
7803,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4462,2,45,18,3,10,10,12,55
7804,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5048,2,55,27,4,7,45,10,40
7805,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10844,27,35,24,5,20,0,23,35
7806,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15411,9,55,3,3,8,55,18,50
7807,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4462,2,40,18,3,17,15,19,55
7808,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5678,1,30,27,3,15,50,17,20
7809,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15764,18,30,6,3,9,55,4,25
7810,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17024,21,25,6,3,22,20,19,45
7811,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3100,1,20,18,6,6,20,7,40
7812,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7229,3,5,1,5,18,55,22,0
7813,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4804,2,30,24,4,14,25,16,55
7814,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5769,3,0,24,6,8,20,11,20
7815,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4384,2,30,18,3,19,35,22,5
7816,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6587,25,35,27,6,5,15,6,50
7817,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7832,13,25,21,3,5,45,19,10
7818,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7082,2,15,15,3,11,40,13,55
7819,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6300,2,15,15,3,8,20,10,35
7820,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14571,7,55,6,6,8,25,16,20
7821,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3943,2,50,27,6,13,0,15,50
7822,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6878,10,0,21,5,14,55,0,55
7823,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1965,1,30,1,4,5,45,7,15
7824,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,9187,17,45,21,5,17,0,10,45
7825,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4441,2,45,24,3,21,10,23,55
7826,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10067,3,0,1,3,8,30,11,30
7827,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5054,5,5,27,6,20,25,1,30
7828,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7005,15,0,6,6,6,0,21,0
7829,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,12121,11,30,15,5,9,35,21,5
7830,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5912,4,50,27,5,15,10,20,0
7831,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5192,11,50,1,4,7,35,19,25
7832,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3597,2,20,9,6,13,15,15,35
7833,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8016,2,40,9,3,18,20,21,0
7834,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2050,1,25,15,3,15,0,16,25
7835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4839,2,55,21,3,9,35,12,30
7836,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4049,1,30,27,5,6,25,7,55
7837,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6216,3,10,18,6,6,0,9,10
7838,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3841,2,20,21,6,22,20,0,40
7839,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3815,2,40,15,3,6,55,9,35
7840,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5176,2,45,3,4,17,0,19,45
7841,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,1,30,9,5,22,45,0,15
7842,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,9187,25,55,9,5,7,10,9,5
7843,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11598,2,45,9,3,9,50,12,35
7844,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,13014,17,5,1,6,19,30,12,35
7845,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10262,17,20,1,6,19,15,12,35
7846,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,9916,23,0,9,4,20,15,19,15
7847,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14231,19,5,24,3,16,55,12,0
7848,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7229,2,55,15,6,11,10,14,5
7849,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6316,8,25,27,3,17,10,1,35
7850,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4384,2,35,9,3,10,20,12,55
7851,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,13381,26,20,12,6,16,55,19,15
7852,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4332,2,25,12,5,11,35,14,0
7853,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8907,9,30,15,6,13,30,23,0
7854,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4804,2,35,12,6,4,40,7,15
7855,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15407,24,40,6,3,7,0,7,40
7856,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12898,18,25,27,5,10,0,4,25
7857,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6883,8,0,27,3,13,0,21,0
7858,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3543,2,20,3,5,17,45,20,5
7859,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4284,2,45,6,5,1,30,4,15
7860,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2437,1,30,3,5,21,20,22,50
7861,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4174,2,20,18,4,22,20,0,40
7862,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14781,16,0,21,5,20,0,12,0
7863,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,14960,16,10,21,5,16,45,8,55
7864,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5769,2,55,27,6,11,10,14,5
7865,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4812,4,30,24,4,8,45,13,15
7866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,9345,16,15,18,5,7,10,23,25
7867,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4864,5,30,15,5,7,10,12,40
7868,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7295,2,20,6,3,19,35,21,55
7869,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10231,21,15,12,6,22,0,19,15
7870,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14714,5,0,1,6,14,0,19,0
7871,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12032,24,30,27,3,19,15,19,45
7872,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4544,2,55,15,4,15,15,18,10
7873,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10844,11,45,15,5,6,30,18,15
7874,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12476,5,55,3,3,6,40,12,35
7875,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11087,26,25,12,3,20,35,23,0
7876,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,10703,38,0,6,6,5,15,19,15
7877,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6734,13,55,9,5,8,35,22,30
7878,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7832,6,15,21,3,14,5,20,20
7879,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,11516,17,25,1,4,5,50,23,15
7880,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3850,2,20,18,3,7,55,10,15
7881,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,17229,14,30,9,3,13,55,4,25
7882,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3873,2,20,27,6,22,20,0,40
7883,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4160,1,25,3,4,7,5,8,30
7884,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7670,8,10,18,5,12,50,21,0
7885,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10031,7,55,24,3,8,25,16,20
7886,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,11150,23,10,27,6,13,25,12,35
7887,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9134,6,45,15,3,11,40,18,25
7888,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4423,2,50,18,5,9,30,12,20
7889,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3807,2,30,21,6,22,50,1,20
7890,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7480,27,20,21,5,6,5,9,25
7891,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4423,2,45,6,5,6,5,8,50
7892,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4823,3,0,18,6,16,55,19,55
7893,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,12102,27,25,24,3,17,0,20,25
7894,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15342,10,15,6,3,9,0,19,15
7895,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10844,6,5,6,5,16,30,22,35
7896,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7480,23,40,12,6,9,45,9,25
7897,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4227,9,40,1,4,19,0,4,40
7898,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7690,23,40,9,6,9,45,9,25
7899,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,8224,5,30,18,5,15,55,21,25
7900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5823,2,45,18,4,19,30,22,15
7901,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9134,9,30,15,3,8,55,18,25
7902,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,26890,7,50,1,3,16,55,0,45
7903,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,8366,22,30,9,6,9,25,7,55
7904,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7480,25,35,1,6,5,15,6,50
7905,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14781,6,5,12,5,16,30,22,35
7906,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,13990,41,20,24,3,5,55,23,15
7907,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,8245,26,0,21,3,17,15,19,15
7908,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10262,9,0,24,6,10,0,19,0
7909,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,12739,22,10,12,6,6,30,4,40
7910,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7575,7,50,21,5,11,25,19,15
7911,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11633,2,45,18,3,17,0,19,45
7912,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,10368,13,30,15,6,5,30,19,0
7913,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13817,6,5,12,3,16,55,23,0
7914,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14231,8,40,24,3,13,55,22,35
7915,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6992,11,20,21,3,11,40,23,0
7916,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6961,2,45,21,6,6,10,8,55
7917,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,16263,8,25,1,6,20,0,4,25
7918,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14714,5,30,27,6,7,5,12,35
7919,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7740,13,30,24,6,7,30,21,0
7920,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11087,8,40,18,3,11,40,20,20
7921,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14486,7,30,21,3,8,0,15,30
7922,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6442,6,15,21,5,11,55,18,10
7923,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,10361,30,30,18,5,12,0,18,30
7924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5320,15,55,12,5,7,35,23,30
7925,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,10368,26,55,15,6,9,40,12,35
7926,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4174,2,30,15,5,17,10,19,40
7927,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8151,14,35,21,5,17,40,8,15
7928,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12557,26,50,21,3,16,0,18,50
7929,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6961,2,45,15,6,10,0,12,45
7930,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4441,2,50,9,4,21,5,23,55
7931,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2753,1,25,15,3,22,45,0,10
7932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3841,2,20,6,4,22,20,0,40
7933,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5022,16,50,6,4,6,10,23,0
7934,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5201,2,50,6,6,5,10,8,0
7935,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6934,3,0,3,6,14,10,17,10
7936,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5699,4,40,1,4,17,35,22,15
7937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5088,2,45,27,6,19,30,22,15
7938,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8601,10,50,21,3,8,25,19,15
7939,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,11319,4,55,15,5,9,20,14,15
7940,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3838,1,25,9,3,21,20,22,45
7941,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14388,16,50,12,5,16,30,9,20
7942,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,10824,27,0,15,6,9,35,12,35
7943,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5177,6,0,6,4,13,0,19,0
7944,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14714,7,30,27,6,11,30,19,0
7945,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,13626,11,25,12,6,8,25,19,50
7946,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,13381,24,50,24,6,6,50,7,40
7947,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,18211,24,45,9,3,18,30,19,15
7948,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,6653,8,5,21,3,13,15,21,20
7949,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14781,9,30,12,5,14,5,23,35
7950,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,11458,15,55,6,5,9,25,1,20
7951,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10844,13,20,9,6,6,30,19,50
7952,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3342,1,30,24,5,2,35,4,5
7953,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10262,18,20,24,6,18,15,12,35
7954,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5277,2,20,24,6,22,5,0,25
7955,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4441,2,45,24,3,6,10,8,55
7956,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3543,2,15,3,5,8,20,10,35
7957,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13912,5,30,6,3,6,45,12,15
7958,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9315,12,20,27,5,6,40,19,0
7959,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10262,5,35,1,6,22,50,4,25
7960,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,12199,26,0,27,6,17,15,19,15
7961,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5277,2,20,27,5,22,5,0,25
7962,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,6117,19,30,12,6,9,10,4,40
7963,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5734,2,50,24,3,10,10,13,0
7964,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8627,11,0,6,3,20,10,7,10
7965,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6795,13,50,15,6,11,40,1,30
7966,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5601,3,15,21,5,14,25,17,40
7967,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7229,3,0,21,4,17,45,20,45
7968,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8330,10,30,9,5,15,0,1,30
7969,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4823,2,50,3,5,8,30,11,20
7970,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,13759,26,50,24,3,19,45,22,35
7971,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10231,26,40,12,6,5,0,7,40
7972,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12898,23,45,27,5,19,15,19,0
7973,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,19225,4,40,6,3,5,45,10,25
7974,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4995,1,25,27,5,7,5,8,30
7975,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5298,5,20,12,6,6,50,12,10
7976,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,9254,32,30,21,3,10,20,18,50
7977,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5177,5,0,6,4,14,0,19,0
7978,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,9345,27,5,21,5,20,20,23,25
7979,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10844,7,55,6,5,8,25,16,20
7980,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,15428,25,45,3,3,5,55,7,40
7981,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7255,5,0,21,5,16,0,21,0
7982,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12898,27,35,21,5,9,0,12,35
7983,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8707,4,55,1,3,13,40,18,35
7984,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10262,18,20,3,6,18,15,12,35
7985,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,13067,14,30,6,5,20,25,10,55
7986,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10262,23,15,6,6,19,45,19,0
7987,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4460,2,35,9,4,20,45,23,20
7988,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14571,9,30,24,5,14,5,23,35
7989,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10178,23,30,9,6,19,45,19,15
7990,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7718,2,20,1,3,17,45,20,5
7991,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16376,10,20,21,5,2,15,12,35
7992,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5678,1,30,6,6,19,35,21,5
7993,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9103,8,25,9,5,10,35,19,0
7994,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14714,15,25,6,6,13,0,4,25
7995,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5583,6,20,24,6,15,45,22,5
7996,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4823,2,55,24,4,18,55,21,50
7997,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4544,3,5,15,4,18,55,22,0
7998,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8759,5,30,18,5,7,55,13,25
7999,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6152,5,30,24,6,7,55,13,25
8000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11087,22,45,18,3,11,40,10,25
